location,station,wtr_temp,dissolved_o2,o2_saturation,PumpCycle,run,datetime,start_datetime,end_datetime
F3,9,14.354,1.737,16.985779,NA,NA,2022-05-21T07:20:00Z,NA,NA
F3,9,14.336,1.586,15.503087,39,1,2022-05-21T07:30:00Z,2022-05-21T07:25:24Z,2022-05-21T08:05:28Z
F3,9,14.319,1.558,15.223735,39,1,2022-05-21T07:40:00Z,2022-05-21T07:25:24Z,2022-05-21T08:05:28Z
F3,9,14.319,1.517,14.82311,39,1,2022-05-21T07:50:00Z,2022-05-21T07:25:24Z,2022-05-21T08:05:28Z
F3,9,14.31,1.569,15.328206,39,1,2022-05-21T08:00:00Z,2022-05-21T07:25:24Z,2022-05-21T08:05:28Z
F3,9,14.293,1.647,16.084245,NA,NA,2022-05-21T08:10:00Z,NA,NA
F3,9,14.276,1.599,15.609687,NA,NA,2022-05-21T08:20:00Z,NA,NA
F3,9,14.267,1.533,14.962441,40,1,2022-05-21T08:30:00Z,2022-05-21T08:29:34Z,2022-05-21T09:09:38Z
F3,9,14.241,1.458,14.222335,40,1,2022-05-21T08:40:00Z,2022-05-21T08:29:34Z,2022-05-21T09:09:38Z
F3,9,14.224,1.48,14.431571,40,1,2022-05-21T08:50:00Z,2022-05-21T08:29:34Z,2022-05-21T09:09:38Z
F3,9,14.25,1.45,14.147082,40,1,2022-05-21T09:00:00Z,2022-05-21T08:29:34Z,2022-05-21T09:09:38Z
F3,9,14.241,1.351,13.178583,NA,NA,2022-05-21T09:10:00Z,NA,NA
F3,9,14.215,1.3,12.673884,NA,NA,2022-05-21T09:20:00Z,NA,NA
F3,9,14.232,1.397,13.624617,NA,NA,2022-05-21T09:30:00Z,NA,NA
F3,9,14.215,1.389,13.541557,41,1,2022-05-21T09:40:00Z,2022-05-21T09:33:44Z,2022-05-21T10:13:49Z
F3,9,14.189,1.439,14.021034,41,1,2022-05-21T09:50:00Z,2022-05-21T09:33:44Z,2022-05-21T10:13:49Z
F3,9,14.18,1.468,14.30078,41,1,2022-05-21T10:00:00Z,2022-05-21T09:33:44Z,2022-05-21T10:13:49Z
F3,9,14.146,1.586,15.438797,41,1,2022-05-21T10:10:00Z,2022-05-21T09:33:44Z,2022-05-21T10:13:49Z
F3,9,14.18,1.418,13.813696,NA,NA,2022-05-21T10:20:00Z,NA,NA
F3,9,14.163,1.444,14.061744,NA,NA,2022-05-21T10:30:00Z,NA,NA
F3,9,14.163,1.407,13.701436,42,1,2022-05-21T10:40:00Z,2022-05-21T10:37:55Z,2022-05-21T11:17:59Z
F3,9,14.154,1.57,15.285725,42,1,2022-05-21T10:50:00Z,2022-05-21T10:37:55Z,2022-05-21T11:17:59Z
F3,9,14.172,1.546,15.057993,42,1,2022-05-21T11:00:00Z,2022-05-21T10:37:55Z,2022-05-21T11:17:59Z
F3,9,14.163,1.587,15.454285,42,1,2022-05-21T11:10:00Z,2022-05-21T10:37:55Z,2022-05-21T11:17:59Z
F3,9,14.163,1.494,14.548647,NA,NA,2022-05-21T11:20:00Z,NA,NA
F3,9,14.163,1.485,14.461004,NA,NA,2022-05-21T11:30:00Z,NA,NA
F3,9,14.18,1.485,14.466388,NA,NA,2022-05-21T11:40:00Z,NA,NA
F3,9,14.189,1.467,14.293854,43,1,2022-05-21T11:50:00Z,2022-05-21T11:42:06Z,2022-05-21T12:22:13Z
F3,9,14.198,1.615,15.739007,43,1,2022-05-21T12:00:00Z,2022-05-21T11:42:06Z,2022-05-21T12:22:13Z
F3,9,14.215,1.613,15.725365,43,1,2022-05-21T12:10:00Z,2022-05-21T11:42:06Z,2022-05-21T12:22:13Z
F3,9,14.198,1.556,15.164021,43,1,2022-05-21T12:20:00Z,2022-05-21T11:42:06Z,2022-05-21T12:22:13Z
F3,9,14.215,1.395,13.600052,NA,NA,2022-05-21T12:30:00Z,NA,NA
F3,9,14.241,1.64,15.997688,NA,NA,2022-05-21T12:40:00Z,NA,NA
F3,9,14.258,1.634,15.945087,44,1,2022-05-21T12:50:00Z,2022-05-21T12:46:21Z,2022-05-21T13:26:25Z
F3,9,14.284,1.626,15.876041,44,1,2022-05-21T13:00:00Z,2022-05-21T12:46:21Z,2022-05-21T13:26:25Z
F3,9,14.302,1.719,16.790683,44,1,2022-05-21T13:10:00Z,2022-05-21T12:46:21Z,2022-05-21T13:26:25Z
F3,9,14.293,1.374,13.418186,44,1,2022-05-21T13:20:00Z,2022-05-21T12:46:21Z,2022-05-21T13:26:25Z
F3,9,14.31,1.3,12.700234,NA,NA,2022-05-21T13:30:00Z,NA,NA
F3,9,14.319,1.816,17.744738,NA,NA,2022-05-21T13:40:00Z,NA,NA
F3,9,14.362,1.839,17.986357,NA,NA,2022-05-21T13:50:00Z,NA,NA
F3,9,14.362,1.858,18.172187,45,1,2022-05-21T14:00:00Z,2022-05-21T13:50:34Z,2022-05-21T14:30:38Z
F3,9,14.406,1.672,16.368718,45,1,2022-05-21T14:10:00Z,2022-05-21T13:50:34Z,2022-05-21T14:30:38Z
F3,9,14.475,1.795,17.599324,45,1,2022-05-21T14:20:00Z,2022-05-21T13:50:34Z,2022-05-21T14:30:38Z
F3,9,14.449,1.686,16.521257,45,1,2022-05-21T14:30:00Z,2022-05-21T13:50:34Z,2022-05-21T14:30:38Z
F3,9,14.423,1.529,14.974312,NA,NA,2022-05-21T14:40:00Z,NA,NA
F3,9,14.44,1.26,12.344425,NA,NA,2022-05-21T14:50:00Z,NA,NA
F3,9,14.475,1.456,14.275552,46,1,2022-05-21T15:00:00Z,2022-05-21T14:54:48Z,2022-05-21T15:34:55Z
F3,9,14.509,1.614,15.836405,46,1,2022-05-21T15:10:00Z,2022-05-21T14:54:48Z,2022-05-21T15:34:55Z
F3,9,14.501,1.613,15.823837,46,1,2022-05-21T15:20:00Z,2022-05-21T14:54:48Z,2022-05-21T15:34:55Z
F3,9,14.509,1.694,16.621357,46,1,2022-05-21T15:30:00Z,2022-05-21T14:54:48Z,2022-05-21T15:34:55Z
F3,9,14.553,1.665,16.352462,NA,NA,2022-05-21T15:40:00Z,NA,NA
F3,9,14.561,1.589,15.60876,NA,NA,2022-05-21T15:50:00Z,NA,NA
F3,9,14.527,1.546,15.17514,47,1,2022-05-21T16:00:00Z,2022-05-21T15:59:04Z,2022-05-21T16:39:09Z
F3,9,14.553,1.43,14.044457,47,1,2022-05-21T16:10:00Z,2022-05-21T15:59:04Z,2022-05-21T16:39:09Z
F3,9,14.579,1.524,14.976125,47,1,2022-05-21T16:20:00Z,2022-05-21T15:59:04Z,2022-05-21T16:39:09Z
F3,9,14.613,1.533,15.075705,47,1,2022-05-21T16:30:00Z,2022-05-21T15:59:04Z,2022-05-21T16:39:09Z
F3,9,14.596,1.521,14.95217,NA,NA,2022-05-21T16:40:00Z,NA,NA
F3,9,14.648,1.559,15.343054,NA,NA,2022-05-21T16:50:00Z,NA,NA
F3,9,14.648,1.365,13.433783,NA,NA,2022-05-21T17:00:00Z,NA,NA
F3,9,14.622,1.155,11.360629,48,1,2022-05-21T17:10:00Z,2022-05-21T17:03:17Z,2022-05-21T17:43:24Z
F3,9,14.691,0.737,7.260033,48,1,2022-05-21T17:20:00Z,2022-05-21T17:03:17Z,2022-05-21T17:43:24Z
F3,9,14.751,1.293,12.75366,48,1,2022-05-21T17:30:00Z,2022-05-21T17:03:17Z,2022-05-21T17:43:24Z
F3,9,14.708,1.383,13.62867,48,1,2022-05-21T17:40:00Z,2022-05-21T17:03:17Z,2022-05-21T17:43:24Z
F3,9,14.674,1.053,10.369056,NA,NA,2022-05-21T17:50:00Z,NA,NA
F3,9,14.691,0.984,9.693178,NA,NA,2022-05-21T18:00:00Z,NA,NA
F3,9,14.682,0.968,9.533703,49,1,2022-05-21T18:10:00Z,2022-05-21T18:07:31Z,2022-05-21T18:47:38Z
F3,9,14.691,0.806,7.939738,49,1,2022-05-21T18:20:00Z,2022-05-21T18:07:31Z,2022-05-21T18:47:38Z
F3,9,14.682,1.043,10.272368,49,1,2022-05-21T18:30:00Z,2022-05-21T18:07:31Z,2022-05-21T18:47:38Z
F3,9,14.7,1.444,14.227321,49,1,2022-05-21T18:40:00Z,2022-05-21T18:07:31Z,2022-05-21T18:47:38Z
F3,9,14.708,1.474,14.525423,NA,NA,2022-05-21T18:50:00Z,NA,NA
F3,9,14.691,1.499,14.766336,NA,NA,2022-05-21T19:00:00Z,NA,NA
F3,9,14.674,1.462,14.396544,NA,NA,2022-05-21T19:10:00Z,NA,NA
F3,9,14.674,1.432,14.101129,50,1,2022-05-21T19:20:00Z,2022-05-21T19:11:46Z,2022-05-21T19:51:50Z
F3,9,14.648,1.52,14.959231,50,1,2022-05-21T19:30:00Z,2022-05-21T19:11:46Z,2022-05-21T19:51:50Z
F3,9,14.648,1.574,15.490678,50,1,2022-05-21T19:40:00Z,2022-05-21T19:11:46Z,2022-05-21T19:51:50Z
F3,9,14.639,1.521,14.966147,50,1,2022-05-21T19:50:00Z,2022-05-21T19:11:46Z,2022-05-21T19:51:50Z
F3,9,14.622,1.463,14.39013,NA,NA,2022-05-21T20:00:00Z,NA,NA
F3,9,14.579,1.532,15.05474,NA,NA,2022-05-21T20:10:00Z,NA,NA
F3,9,14.561,1.579,15.510529,51,1,2022-05-21T20:20:00Z,2022-05-21T20:15:57Z,2022-05-21T20:56:04Z
F3,9,14.553,1.502,14.751591,51,1,2022-05-21T20:30:00Z,2022-05-21T20:15:57Z,2022-05-21T20:56:04Z
F3,9,14.561,1.517,14.901503,51,1,2022-05-21T20:40:00Z,2022-05-21T20:15:57Z,2022-05-21T20:56:04Z
F3,9,14.492,1.496,14.673169,51,1,2022-05-21T20:50:00Z,2022-05-21T20:15:57Z,2022-05-21T20:56:04Z
F3,9,14.484,1.421,13.935121,NA,NA,2022-05-21T21:00:00Z,NA,NA
F3,9,14.466,1.293,12.674911,NA,NA,2022-05-21T21:10:00Z,NA,NA
F3,9,14.449,1.181,11.572719,NA,NA,2022-05-21T21:20:00Z,NA,NA
F3,9,14.423,1.055,10.332177,52,1,2022-05-21T21:30:00Z,2022-05-21T21:20:11Z,2022-05-21T22:00:15Z
F3,9,14.414,1.443,14.129295,52,1,2022-05-21T21:40:00Z,2022-05-21T21:20:11Z,2022-05-21T22:00:15Z
F3,9,14.38,1.497,14.647175,52,1,2022-05-21T21:50:00Z,2022-05-21T21:20:11Z,2022-05-21T22:00:15Z
F3,9,14.38,1.184,11.584673,52,1,2022-05-21T22:00:00Z,2022-05-21T21:20:11Z,2022-05-21T22:00:15Z
F3,9,14.354,1.204,11.773678,NA,NA,2022-05-21T22:10:00Z,NA,NA
F3,9,14.328,1.189,11.620397,NA,NA,2022-05-21T22:20:00Z,NA,NA
F3,9,14.302,1.326,12.951975,53,1,2022-05-21T22:30:00Z,2022-05-21T22:24:21Z,2022-05-21T23:04:27Z
F3,9,14.276,1.387,13.54011,53,1,2022-05-21T22:40:00Z,2022-05-21T22:24:21Z,2022-05-21T23:04:27Z
F3,9,14.241,1.244,12.134832,53,1,2022-05-21T22:50:00Z,2022-05-21T22:24:21Z,2022-05-21T23:04:27Z
F3,9,14.241,1.3,12.681094,53,1,2022-05-21T23:00:00Z,2022-05-21T22:24:21Z,2022-05-21T23:04:27Z
F3,9,14.224,1.666,16.245268,NA,NA,2022-05-21T23:10:00Z,NA,NA
F3,9,14.206,1.537,14.981479,NA,NA,2022-05-21T23:20:00Z,NA,NA
F3,9,14.18,1.536,14.963214,54,1,2022-05-21T23:30:00Z,2022-05-21T23:28:32Z,2022-05-22T00:08:37Z
F3,9,14.163,1.557,15.162144,54,1,2022-05-21T23:40:00Z,2022-05-21T23:28:32Z,2022-05-22T00:08:37Z
F3,9,14.128,1.479,14.391537,54,1,2022-05-21T23:50:00Z,2022-05-21T23:28:32Z,2022-05-22T00:08:37Z
F3,9,14.111,1.413,13.744196,54,1,2022-05-22T00:00:00Z,2022-05-21T23:28:32Z,2022-05-22T00:08:37Z
F3,9,14.085,1.659,16.127833,NA,NA,2022-05-22T00:10:00Z,NA,NA
F3,9,14.033,1.469,14.26448,NA,NA,2022-05-22T00:20:00Z,NA,NA
F3,9,14.033,1.428,13.866356,NA,NA,2022-05-22T00:30:00Z,NA,NA
F3,9,14.007,1.411,13.693462,55,1,2022-05-22T00:40:00Z,2022-05-22T00:32:41Z,2022-05-22T01:12:46Z
F3,9,13.989,1.37,13.29031,55,1,2022-05-22T00:50:00Z,2022-05-22T00:32:41Z,2022-05-22T01:12:46Z
F3,9,13.937,1.365,13.226681,55,1,2022-05-22T01:00:00Z,2022-05-22T00:32:41Z,2022-05-22T01:12:46Z
F3,9,13.92,1.323,12.814915,55,1,2022-05-22T01:10:00Z,2022-05-22T00:32:41Z,2022-05-22T01:12:46Z
F3,9,13.885,1.393,13.482567,NA,NA,2022-05-22T01:20:00Z,NA,NA
F3,9,13.876,1.392,13.47022,NA,NA,2022-05-22T01:30:00Z,NA,NA
F3,9,13.868,1.36,13.158243,56,1,2022-05-22T01:40:00Z,2022-05-22T01:36:50Z,2022-05-22T02:16:56Z
F3,9,13.815,1.375,13.287852,56,1,2022-05-22T01:50:00Z,2022-05-22T01:36:50Z,2022-05-22T02:16:56Z
F3,9,13.807,1.418,13.700984,56,1,2022-05-22T02:00:00Z,2022-05-22T01:36:50Z,2022-05-22T02:16:56Z
F3,9,13.798,1.451,14.017055,56,1,2022-05-22T02:10:00Z,2022-05-22T01:36:50Z,2022-05-22T02:16:56Z
F3,9,13.772,1.41,13.613179,NA,NA,2022-05-22T02:20:00Z,NA,NA
F3,9,13.728,1.441,13.89898,NA,NA,2022-05-22T02:30:00Z,NA,NA
F3,9,13.728,1.524,14.699546,NA,NA,2022-05-22T02:40:00Z,NA,NA
F3,9,13.702,1.399,13.486133,57,1,2022-05-22T02:50:00Z,2022-05-22T02:41:00Z,2022-05-22T03:21:05Z
F3,9,13.667,1.35,13.003726,57,1,2022-05-22T03:00:00Z,2022-05-22T02:41:00Z,2022-05-22T03:21:05Z
F3,9,13.65,1.361,13.10476,57,1,2022-05-22T03:10:00Z,2022-05-22T02:41:00Z,2022-05-22T03:21:05Z
F3,9,13.615,1.36,13.085004,57,1,2022-05-22T03:20:00Z,2022-05-22T02:41:00Z,2022-05-22T03:21:05Z
F3,9,13.606,1.309,12.591811,NA,NA,2022-05-22T03:30:00Z,NA,NA
F3,9,13.562,1.297,12.464239,NA,NA,2022-05-22T03:40:00Z,NA,NA
F3,9,13.536,1.352,12.985317,58,1,2022-05-22T03:50:00Z,2022-05-22T03:45:08Z,2022-05-22T04:25:13Z
F3,9,13.51,1.317,12.641878,58,1,2022-05-22T04:00:00Z,2022-05-22T03:45:08Z,2022-05-22T04:25:13Z
F3,9,13.493,1.313,12.598736,58,1,2022-05-22T04:10:00Z,2022-05-22T03:45:08Z,2022-05-22T04:25:13Z
F3,9,13.475,1.348,12.929416,58,1,2022-05-22T04:20:00Z,2022-05-22T03:45:08Z,2022-05-22T04:25:13Z
F3,9,13.475,1.25,11.989443,NA,NA,2022-05-22T04:30:00Z,NA,NA
F3,9,13.44,1.241,11.893886,NA,NA,2022-05-22T04:40:00Z,NA,NA
F3,9,13.423,1.328,12.722906,59,1,2022-05-22T04:50:00Z,2022-05-22T04:49:16Z,2022-05-22T05:29:21Z
F3,9,13.396,1.411,13.509991,59,1,2022-05-22T05:00:00Z,2022-05-22T04:49:16Z,2022-05-22T05:29:21Z
F3,9,13.361,1.26,12.054831,59,1,2022-05-22T05:10:00Z,2022-05-22T04:49:16Z,2022-05-22T05:29:21Z
F3,9,13.335,1.251,11.961815,59,1,2022-05-22T05:20:00Z,2022-05-22T04:49:16Z,2022-05-22T05:29:21Z
F3,9,13.318,1.283,12.263159,NA,NA,2022-05-22T05:30:00Z,NA,NA
F3,9,13.318,1.263,12.071995,NA,NA,2022-05-22T05:40:00Z,NA,NA
F3,9,13.291,1.25,11.94057,NA,NA,2022-05-22T05:50:00Z,NA,NA
F3,9,13.274,1.236,11.802372,60,1,2022-05-22T06:00:00Z,2022-05-22T05:53:24Z,2022-05-22T06:33:29Z
F3,9,13.248,1.223,11.671484,60,1,2022-05-22T06:10:00Z,2022-05-22T05:53:24Z,2022-05-22T06:33:29Z
F3,9,13.221,1.198,11.426033,60,1,2022-05-22T06:20:00Z,2022-05-22T05:53:24Z,2022-05-22T06:33:29Z
F3,9,13.204,1.156,11.021282,60,1,2022-05-22T06:30:00Z,2022-05-22T05:53:24Z,2022-05-22T06:33:29Z
F3,9,13.204,1.188,11.326369,NA,NA,2022-05-22T06:40:00Z,NA,NA
F3,9,13.186,1.15,10.959683,NA,NA,2022-05-22T06:50:00Z,NA,NA
F3,9,13.186,1.12,10.673778,61,1,2022-05-22T07:00:00Z,2022-05-22T06:57:33Z,2022-05-22T07:37:38Z
F3,9,13.169,1.193,11.365174,61,1,2022-05-22T07:10:00Z,2022-05-22T06:57:33Z,2022-05-22T07:37:38Z
F3,9,13.142,1.247,11.872461,61,1,2022-05-22T07:20:00Z,2022-05-22T06:57:33Z,2022-05-22T07:37:38Z
F3,9,13.142,1.172,11.1584,61,1,2022-05-22T07:30:00Z,2022-05-22T06:57:33Z,2022-05-22T07:37:38Z
F3,9,13.125,1.211,11.525342,NA,NA,2022-05-22T07:40:00Z,NA,NA
F3,9,13.125,1.245,11.848928,NA,NA,2022-05-22T07:50:00Z,NA,NA
F3,9,13.107,1.212,11.53023,NA,NA,2022-05-22T08:00:00Z,NA,NA
F3,9,13.098,1.317,12.52662,62,1,2022-05-22T08:10:00Z,2022-05-22T08:01:43Z,2022-05-22T08:41:48Z
F3,9,13.098,1.263,12.013,62,1,2022-05-22T08:20:00Z,2022-05-22T08:01:43Z,2022-05-22T08:41:48Z
F3,9,13.098,1.235,11.746679,62,1,2022-05-22T08:30:00Z,2022-05-22T08:01:43Z,2022-05-22T08:41:48Z
F3,9,13.116,1.222,11.627698,62,1,2022-05-22T08:40:00Z,2022-05-22T08:01:43Z,2022-05-22T08:41:48Z
F3,9,13.09,1.323,12.581443,NA,NA,2022-05-22T08:50:00Z,NA,NA
F3,9,13.107,1.26,11.986873,NA,NA,2022-05-22T09:00:00Z,NA,NA
F3,9,13.09,1.313,12.486346,63,1,2022-05-22T09:10:00Z,2022-05-22T09:05:53Z,2022-05-22T09:45:58Z
F3,9,13.098,1.309,12.450529,63,1,2022-05-22T09:20:00Z,2022-05-22T09:05:53Z,2022-05-22T09:45:58Z
F3,9,13.116,1.372,13.054993,63,1,2022-05-22T09:30:00Z,2022-05-22T09:05:53Z,2022-05-22T09:45:58Z
F3,9,13.116,1.342,12.769534,63,1,2022-05-22T09:40:00Z,2022-05-22T09:05:53Z,2022-05-22T09:45:58Z
F3,9,13.116,1.269,12.074917,NA,NA,2022-05-22T09:50:00Z,NA,NA
F3,9,13.098,1.364,12.97366,NA,NA,2022-05-22T10:00:00Z,NA,NA
F3,9,13.116,1.326,12.617289,NA,NA,2022-05-22T10:10:00Z,NA,NA
F3,9,13.125,1.268,12.067823,64,1,2022-05-22T10:20:00Z,2022-05-22T10:10:04Z,2022-05-22T10:50:09Z
F3,9,13.125,1.335,12.705477,64,1,2022-05-22T10:30:00Z,2022-05-22T10:10:04Z,2022-05-22T10:50:09Z
F3,9,13.134,1.241,11.813229,64,1,2022-05-22T10:40:00Z,2022-05-22T10:10:04Z,2022-05-22T10:50:09Z
F3,9,13.142,1.287,12.253294,64,1,2022-05-22T10:50:00Z,2022-05-22T10:10:04Z,2022-05-22T10:50:09Z
F3,9,13.151,1.351,12.865207,NA,NA,2022-05-22T11:00:00Z,NA,NA
F3,9,13.177,1.435,13.673037,NA,NA,2022-05-22T11:10:00Z,NA,NA
F3,9,13.169,1.412,13.451489,65,1,2022-05-22T11:20:00Z,2022-05-22T11:14:15Z,2022-05-22T11:54:20Z
F3,9,13.177,1.329,12.663042,65,1,2022-05-22T11:30:00Z,2022-05-22T11:14:15Z,2022-05-22T11:54:20Z
F3,9,13.177,1.294,12.329553,65,1,2022-05-22T11:40:00Z,2022-05-22T11:14:15Z,2022-05-22T11:54:20Z
F3,9,13.204,1.436,13.690796,65,1,2022-05-22T11:50:00Z,2022-05-22T11:14:15Z,2022-05-22T11:54:20Z
F3,9,13.213,1.542,14.704345,NA,NA,2022-05-22T12:00:00Z,NA,NA
F3,9,13.221,1.592,15.183843,NA,NA,2022-05-22T12:10:00Z,NA,NA
F3,9,13.256,1.616,15.424756,66,1,2022-05-22T12:20:00Z,2022-05-22T12:18:28Z,2022-05-22T12:58:33Z
F3,9,13.291,1.339,12.790738,66,1,2022-05-22T12:30:00Z,2022-05-22T12:18:28Z,2022-05-22T12:58:33Z
F3,9,13.274,1.331,12.709513,66,1,2022-05-22T12:40:00Z,2022-05-22T12:18:28Z,2022-05-22T12:58:33Z
F3,9,13.291,1.416,13.526277,66,1,2022-05-22T12:50:00Z,2022-05-22T12:18:28Z,2022-05-22T12:58:33Z
F3,9,13.309,1.469,14.038174,NA,NA,2022-05-22T13:00:00Z,NA,NA
F3,9,13.335,1.524,14.572187,NA,NA,2022-05-22T13:10:00Z,NA,NA
F3,9,13.361,1.583,15.145077,NA,NA,2022-05-22T13:20:00Z,NA,NA
F3,9,13.361,1.48,14.159643,67,1,2022-05-22T13:30:00Z,2022-05-22T13:22:42Z,2022-05-22T14:02:48Z
F3,9,13.405,1.473,14.106444,67,1,2022-05-22T13:40:00Z,2022-05-22T13:22:42Z,2022-05-22T14:02:48Z
F3,9,13.414,1.569,15.028806,67,1,2022-05-22T13:50:00Z,2022-05-22T13:22:42Z,2022-05-22T14:02:48Z
F3,9,13.44,1.553,14.88413,67,1,2022-05-22T14:00:00Z,2022-05-22T13:22:42Z,2022-05-22T14:02:48Z
F3,9,13.449,1.619,15.519779,NA,NA,2022-05-22T14:10:00Z,NA,NA
F3,9,13.466,1.561,14.96943,NA,NA,2022-05-22T14:20:00Z,NA,NA
F3,9,13.493,1.606,15.410183,68,1,2022-05-22T14:30:00Z,2022-05-22T14:26:57Z,2022-05-22T15:07:04Z
F3,9,13.493,1.639,15.72683,68,1,2022-05-22T14:40:00Z,2022-05-22T14:26:57Z,2022-05-22T15:07:04Z
F3,9,13.51,1.607,15.425586,68,1,2022-05-22T14:50:00Z,2022-05-22T14:26:57Z,2022-05-22T15:07:04Z
F3,9,13.519,1.62,15.553473,68,1,2022-05-22T15:00:00Z,2022-05-22T14:26:57Z,2022-05-22T15:07:04Z
F3,9,13.528,1.551,14.893979,NA,NA,2022-05-22T15:10:00Z,NA,NA
F3,9,13.554,1.496,14.374095,NA,NA,2022-05-22T15:20:00Z,NA,NA
F3,9,13.571,1.657,15.92703,NA,NA,2022-05-22T15:30:00Z,NA,NA
F3,9,13.624,1.639,15.772492,69,1,2022-05-22T15:40:00Z,2022-05-22T15:31:13Z,2022-05-22T16:11:18Z
F3,9,13.624,1.566,15.069996,69,1,2022-05-22T15:50:00Z,2022-05-22T15:31:13Z,2022-05-22T16:11:18Z
F3,9,13.606,1.497,14.40026,69,1,2022-05-22T16:00:00Z,2022-05-22T15:31:13Z,2022-05-22T16:11:18Z
F3,9,13.615,1.439,13.845089,69,1,2022-05-22T16:10:00Z,2022-05-22T15:31:13Z,2022-05-22T16:11:18Z
F3,9,13.632,1.406,13.53267,NA,NA,2022-05-22T16:20:00Z,NA,NA
F3,9,13.65,1.383,13.316593,NA,NA,2022-05-22T16:30:00Z,NA,NA
F3,9,13.676,1.401,13.497661,70,1,2022-05-22T16:40:00Z,2022-05-22T16:35:27Z,2022-05-22T17:15:34Z
F3,9,13.719,1.417,13.664777,70,1,2022-05-22T16:50:00Z,2022-05-22T16:35:27Z,2022-05-22T17:15:34Z
F3,9,13.685,1.443,13.905066,70,1,2022-05-22T17:00:00Z,2022-05-22T16:35:27Z,2022-05-22T17:15:34Z
F3,9,13.667,1.395,13.437184,70,1,2022-05-22T17:10:00Z,2022-05-22T16:35:27Z,2022-05-22T17:15:34Z
F3,9,13.702,1.404,13.534332,NA,NA,2022-05-22T17:20:00Z,NA,NA
F3,9,13.693,1.34,12.914816,NA,NA,2022-05-22T17:30:00Z,NA,NA
F3,9,13.702,1.325,12.772785,71,1,2022-05-22T17:40:00Z,2022-05-22T17:39:43Z,2022-05-22T18:19:50Z
F3,9,13.711,1.289,12.42822,71,1,2022-05-22T17:50:00Z,2022-05-22T17:39:43Z,2022-05-22T18:19:50Z
F3,9,13.746,1.269,12.244838,71,1,2022-05-22T18:00:00Z,2022-05-22T17:39:43Z,2022-05-22T18:19:50Z
F3,9,13.737,1.223,11.798632,71,1,2022-05-22T18:10:00Z,2022-05-22T17:39:43Z,2022-05-22T18:19:50Z
F3,9,13.711,1.236,11.917207,NA,NA,2022-05-22T18:20:00Z,NA,NA
F3,9,13.737,1.156,11.152264,NA,NA,2022-05-22T18:30:00Z,NA,NA
F3,9,13.737,1.153,11.123322,NA,NA,2022-05-22T18:40:00Z,NA,NA
F3,9,13.746,1.13,10.903599,72,1,2022-05-22T18:50:00Z,2022-05-22T18:43:58Z,2022-05-22T19:24:03Z
F3,9,13.763,1.219,11.766789,72,1,2022-05-22T19:00:00Z,2022-05-22T18:43:58Z,2022-05-22T19:24:03Z
F3,9,13.772,1.203,11.614649,72,1,2022-05-22T19:10:00Z,2022-05-22T18:43:58Z,2022-05-22T19:24:03Z
F3,9,13.737,1.178,11.364504,72,1,2022-05-22T19:20:00Z,2022-05-22T18:43:58Z,2022-05-22T19:24:03Z
F3,9,13.754,1.134,10.944127,NA,NA,2022-05-22T19:30:00Z,NA,NA
F3,9,13.763,1.056,10.193379,NA,NA,2022-05-22T19:40:00Z,NA,NA
F3,9,13.763,0.985,9.508029,73,1,2022-05-22T19:50:00Z,2022-05-22T19:48:11Z,2022-05-22T20:28:16Z
F3,9,13.754,0.981,9.467538,73,1,2022-05-22T20:00:00Z,2022-05-22T19:48:11Z,2022-05-22T20:28:16Z
F3,9,13.763,0.977,9.430806,73,1,2022-05-22T20:10:00Z,2022-05-22T19:48:11Z,2022-05-22T20:28:16Z
F3,9,13.763,0.962,9.286014,73,1,2022-05-22T20:20:00Z,2022-05-22T19:48:11Z,2022-05-22T20:28:16Z
F3,9,13.746,0.916,8.838669,NA,NA,2022-05-22T20:30:00Z,NA,NA
F3,9,13.737,0.839,8.094074,NA,NA,2022-05-22T20:40:00Z,NA,NA
F3,9,13.737,0.863,8.325609,NA,NA,2022-05-22T20:50:00Z,NA,NA
F3,9,13.763,1.396,13.475338,74,1,2022-05-22T21:00:00Z,2022-05-22T20:52:23Z,2022-05-22T21:32:28Z
F3,9,13.754,1.16,11.19505,74,1,2022-05-22T21:10:00Z,2022-05-22T20:52:23Z,2022-05-22T21:32:28Z
F3,9,13.737,1.08,10.41907,74,1,2022-05-22T21:20:00Z,2022-05-22T20:52:23Z,2022-05-22T21:32:28Z
F3,9,13.711,1.048,10.104557,74,1,2022-05-22T21:30:00Z,2022-05-22T20:52:23Z,2022-05-22T21:32:28Z
F3,9,13.702,1.306,12.589628,NA,NA,2022-05-22T21:40:00Z,NA,NA
F3,9,13.658,1.616,15.562847,NA,NA,2022-05-22T21:50:00Z,NA,NA
F3,9,13.632,1.846,17.767645,75,1,2022-05-22T22:00:00Z,2022-05-22T21:56:33Z,2022-05-22T22:36:37Z
F3,9,13.606,1.841,17.709338,75,1,2022-05-22T22:10:00Z,2022-05-22T21:56:33Z,2022-05-22T22:36:37Z
F3,9,13.571,2.1,20.185132,75,1,2022-05-22T22:20:00Z,2022-05-22T21:56:33Z,2022-05-22T22:36:37Z
F3,9,13.545,1.848,17.752698,75,1,2022-05-22T22:30:00Z,2022-05-22T21:56:33Z,2022-05-22T22:36:37Z
F3,9,13.528,1.889,18.139733,NA,NA,2022-05-22T22:40:00Z,NA,NA
